MARKET_CODE,SYMBOL_CODE,SYMBOL_NAME,SETTLEMENT_TYPE,ORDER_REJECT_UPPER_PRICE,ORDER_REJECT_LOWER_PRICE,LAST_DAY_CLOSE_PRICE
 
'REG','SML','Shakarganj Limited. ','READY',35.475,30.525,33
'REG','TSBLR','Trust Securities & Brokerage.(R) ','READY',1,.01,0
'REG','ANTM','AN Textile Mills Ltd. ','READY',12.4,10.4,11.4
'REG','ITTEFAQ','Ittefaq Iron Industries Limited. ','READY',7.84,5.84,6.84
'REG','NAFAMMFO','NAFA Money Market ','READY',10.88,8.88,9.88
'REG','ANLNVR','Azgard Nine. (Non-Voting).(R) ','READY',1.01,.01,.01
'REG','ANLR','Azgard Nine Limited.(R) ','READY',1.05,.01,.05
'REG','ISILR1','Ismail Industries Ltd.(R) ','READY',17.5763,15.1238,16.35
'REG','HASCOLR1','Hascol Petroleum Ltd.(R) ','READY',11.18,9.18,10.18
'REG','ASTL','Amreli Steels Limited. ','READY',37.1628,31.9773,34.57
'REG','ORM','Orient rental Modaraba. ','READY',7.75,5.75,6.75
'REG','GHGLR2','Ghani Glass Ltd.(R2) ','READY',43.4408,37.3793,40.41
'REG','PELPS','Pakistan Elektron Ltd.(PS) ','READY',12,10,11
'REG','GOC','GOC (PAK) Limited. ','READY',45.6875,39.3125,42.5
'REG','IGILR','IGI Life Insurance Ltd.(R) ','READY',2.34,.34,1.34
'REG','MACTER','Macter International Limited. ','READY',98.9,85.1,92
'REG','AEL','Arshad Energy Limited. ','READY',4.93,2.93,3.93
'REG','IGIHL','IGI Holdings Limited. ','READY',239.1768,205.8033,222.49
'REG','NRSL','Nimir Resins Limited. ','READY',6.71,4.71,5.71
'REG','786','786 Investments Limited ','READY',42.0863,36.2138,39.15
'REG','TRPOLR','Tri-Star Polyester Ltd(R) ','READY',1,.01,0
'REG','BNL','Bunny's Limited ','READY',23.65,20.35,22
'REG','WAVES','WAVES Singer Pakistan Ltd. ','READY',20.6293,17.7508,19.19
'REG','BIPLS','BIPL Securities Ltd. ','READY',7.78,5.78,6.78
'REG','EFGH','EFG Hermes Pakistan Ltd. ','READY',15.1468,13.0333,14.09
'REG','PREMA','At-Tahur Ltd. ','READY',19.3285,16.6315,17.98
'REG','HCL','Hallmark Company Limited. ','READY',56.4698,48.5903,52.53
'REG','AWWAL','Awwal Modaraba. ','READY',11.76,9.76,10.76
'REG','FCEL','First Capital Equities Ltd. [ DEFAULTER SEGMENT ]','READY',10.49,8.49,9.49
'REG','FTMM','First Treet Manufacturing Modaraba. ','READY',12,10,11
'REG','MSOTPS','Masood Textile Mills Ltd.(PS).(XD) ','READY',7.12,5.12,6.12
'REG','SLL','SME Leasing Ltd. ','READY',3.25,1.25,2.25
'REG','BMAECFO','BMA Empress Cash Fund. ','READY',12.29,10.29,11.29
'REG','FMMFO','Faysal Money Market Fund ','READY',122.3995,105.3205,113.86
'REG','AGP','AGP Limited. ','READY',104.5545,89.9655,97.26
'REG','FCEPL','Frieslandcampina Engro Pakistan Ltd. ','READY',76.3895,65.7305,71.06
'REG','FFL','Fauji Foods Limited. ','READY',11.84,9.84,10.84
'REG','EPQL','Engro Powergen Qadirpur Ltd. ','READY',22.3385,19.2215,20.78
'REG','ARPL','Archroma Pakistan Limited. ','READY',580.5,499.5,540
'REG','POML','Punjab Oil Mills Ltd. ','READY',169.0223,145.4378,157.23
'REG','ANSM','Ansari Sugar Mills Ltd. [ DEFAULTER SEGMENT ]','READY',6.81,4.81,5.81
'REG','ASLCPS','Aisha Steel Mills Convertible Cumul ','READY',46.225,39.775,43
'REG','ISL','International Steels Limited. ','READY',54.5885,46.9715,50.78
'REG','PICICCFO','PICIC Cash Fund ','READY',109.0588,93.8413,101.45
'REG','AGL','Agritech Limited ','READY',4.88,2.88,3.88
'REG','AMTEX','Amtex Limited. [ DEFAULTER SEGMENT ]','READY',1.56,.01,.56
'REG','SMBL','Summit Bank Limited. [ DEFAULTER SEGMENT ]','READY',2.33,.33,1.33
'REG','ASCFO','Askari Sovereign Cash Fund ','READY',121.8513,104.8488,113.35
'REG','UBLGSFO','UBL Government Securities Fund ','READY',113.5682,97.7214,105.6448
'REG','JVDCPS','Javedan Corporation Ltd-Non Voting. ','READY',9,7,8
'REG','PRLR1','Pakistan Refinery Ltd.(R) ','READY',4.43,2.43,3.43
'REG','AHCL','Arif Habib Corporation Ltd. ','READY',32.9595,28.3605,30.66
'REG','FML','Feroze1888 Mills Ltd. ','READY',84.2048,72.4553,78.33
'REG','AVN','Avanceon Limited.(XB) ','READY',40.8715,35.1685,38.02
'REG','ABLCFO','ABL Cash Fund ','READY',11.17,9.17,10.17
'REG','NBPIMMF','NBP Islamic Money Market Fund ','READY',12.16,10.16,11.16
