MARKET_CODE,SYMBOL_CODE,SYMBOL_NAME,SETTLEMENT_TYPE,ORDER_REJECT_UPPER_PRICE,ORDER_REJECT_LOWER_PRICE,LAST_DAY_CLOSE_PRICE
 
'REG','FMMFO','Faysal Money Market Fund','READY',111.006,100.434,105.72
'REG','SMBLCPSA','Summit Bank Ltd.(Con) A','READY',11,9,10
'REG','SMBLCPSB','Summit Bank Ltd.(Con) B','READY',11,9,10
'REG','PDRFO','Primus Daily Reserve Fund.','READY',109.788,99.332,104.56
'REG','LPL','LALPIR Power Limited.(XD)','READY',22.9845,20.7955,21.89
'REG','EPQL','Engro Powergen Qadirpur Ltd.','READY',32.004,28.956,30.48
'REG','HBLMMF','HBL Money Market Fund.','READY',110.7097,100.1659,105.4378
'REG','UBLISFO','UBL Islamic Sovereign Fund','READY',109.3768,98.96,104.1684
'REG','CTM','Colony Textile Mills Ltd.','READY',3.85,1.85,2.85
'REG','ASCFO','Askari Sovereign Cash Fund','READY',110.7337,100.1877,105.4607
'REG','AGLNCPS','Agritech Ltd Non-Voting (Pref) Class A','READY',3,1,2
'REG','AVN','Avanceon Limited.(XD)','READY',35.8155,32.4045,34.11
'REG','HASCOL','Hascol Petroleum Ltd.(XD)','READY',149.0055,134.8145,141.91
'REG','EFERT','Engro Fertilizers Limited.','READY',72.849,65.911,69.38
'REG','PIBTL','Pakistan Intl. Bulk Terminal Ltd.','READY',28.7805,26.0395,27.41
'REG','SPWL','Saif Power Ltd.(XD)','READY',30.45,27.55,29
'REG','UBLSIFO','UBL Saving Income Fund','READY',109.8237,99.3643,104.594
'REG','UBLGSFO','UBL Government Securities Fund','READY',120.3452,108.8838,114.6145
'REG','TBIL00010007','TBILL00010007','READY',2,.01,1
'REG','TBIL00080015','TBILL00080015','READY',2,.01,1
'REG','TBIL00160030','TBILL00160030','READY',2,.01,1
'REG','TBIL00310060','TBILL00310060','READY',2,.01,1
'REG','TBIL00610090','TBILL00610090','READY',2,.01,1
'REG','TBIL00910120','TBILL00910120','READY',2,.01,1
'REG','TBIL01210180','TBILL01210180','READY',2,.01,1
'REG','TBIL01810270','TBILL01810270','READY',2,.01,1
'REG','TBIL02710365','TBILL02710365','READY',2,.01,1
'REG','AKZO','Akzo Nobel Pakistan Limited.(XD)','READY',200.865,181.735,191.3
'REG','PICICCFO','PICIC Cash Fund','READY',110.5412,100.0134,105.2773
'REG','GGGL','Ghani Global Glass Limited.','READY',16.39,14.39,15.39
'REG','ASC','Al-Shaheer Corporation.','READY',57.6975,52.2025,54.95
'REG','MUGHAL','Mughal Iron & Steels Ind Ltd.','READY',74.004,66.956,70.48
'REG','ASLCPS','Aisha Steel Mills Convertible Cumulative','READY',18.95,16.95,17.95
'REG','LPCL','Lafarge Pakistan Cement Limited.','READY',22.26,20.14,21.2
'REG','HTL','Hi-Tech Lubricants Limited','READY',59.8605,54.1595,57.01
'REG','SSOM','S .S . Oil Mills Ltd.','READY',52.5315,47.5285,50.03
'REG','FFBL','Fauji Fertilizer Bin Qasim Ltd.','READY',55.4505,50.1695,52.81
'REG','MCBAH','MCB-Arif Habib Savings & Invest Ltd.','READY',28.56,25.84,27.2
'REG','ABL','Allied Bank Ltd.',170,93.45,84.55,89
'REG','BWHL','Baluchistan Wheels Ltd.','READY',89.95,81.3834,85.6667
'REG','ECOP','ECOPAK Limited.','READY',15.91,13.91,14.91
'REG','SPL','Sitara Peroxide Limited','READY',16.77,14.77,15.77
'REG','SFL','Sapphire Fibres Mills Ltd.','READY',607.95,550.05,579
'REG','MSCL','Metropolitan Steel Corporation','READY',19.65,17.65,18.65
'REG','PASM','Paramount Spinning Mills.','READY',3.02,1.02,2.02
'REG','SMCPL','Safe Mix Concrete Ltd.(XR)','READY',10.79,8.79,9.79
'REG','TSPL','Tri -Star Power Ltd.','READY',8.15,6.15,7.15
'REG','JVDCPS','Javedan Corporation Ltd-Non Voting','READY',24.591,22.249,23.42
'REG','BHAT','Bhanero Textile Mills Ltd.','READY',771.75,698.25,735
'REG','KASBSL','KASB Securities Ltd.','READY',7.48,5.48,6.48
'REG','LUCK','Lucky Cement Limited.','READY',577.1325,522.1675,549.65
'REG','NOPKNV','Noon Pakistan Non-Voting.(XR)','READY',60.2175,54.4825,57.35
'REG','BNWM','Bannu Woollen Mills Limited.','READY',57.7605,52.2595,55.01
'REG','TELE','Telecard Ltd.','READY',4.25,2.25,3.25
