MARKET_CODE,SYMBOL_CODE,SYMBOL_NAME,SETTLEMENT_TYPE,ORDER_REJECT_UPPER_PRICE,ORDER_REJECT_LOWER_PRICE,LAST_DAY_CLOSE_PRICE
 
'REG','ANTM','AN Textile Mills Ltd. ','READY',11.92,9.92,10.92
'REG','POWERPS','Power cement Ltd. Preference Shares ','READY',11,9,10
'REG','ITTEFAQ','Ittefaq Iron Industries Limited. ','READY',16.1573,13.9028,15.03
'REG','NAFAMMFO','NAFA Money Market ','READY',10.92,8.92,9.92
'REG','TPLT','TPL Trakker Limited. ','READY',11,9,10
'REG','ANLNVR','Azgard Nine. (Non-Voting).(R) ','READY',1.01,.01,.01
'REG','ANLR','Azgard Nine Limited.(R) ','READY',1.05,.01,.05
'REG','ISILR1','Ismail Industries Ltd.(R) ','READY',17.5763,15.1238,16.35
'REG','HASCOLR1','Hascol Petroleum Ltd.(R) ','READY',11.18,9.18,10.18
'REG','TOMCL','The Organic Meat Company Ltd.(XD) ','READY',30.7343,26.4458,28.59
'REG','ASTL','Amreli Steels Limited. ','READY',43.2258,37.1943,40.21
'REG','ORM','Orient Rental Modaraba.(XD) ','READY',8.3,6.3,7.3
'REG','GHGLR2','Ghani Glass Ltd.(R2) ','READY',43.4408,37.3793,40.41
'REG','PELPS','Pakistan Elektron Ltd.(PS) ','READY',12,10,11
'REG','GOC','GOC (PAK) Limited.(XD) ','READY',48.375,41.625,45
'REG','IGILR','IGI Life Insurance Ltd.(R) ','READY',2.34,.34,1.34
'REG','MACTER','Macter International Limited. ','READY',139.75,120.25,130
'REG','AEL','Arshad Energy Limited. ','READY',14.6415,12.5985,13.62
'REG','IGIHL','IGI Holdings Limited. ','READY',218.225,187.775,203
'REG','NRSL','Nimir Resins Limited. ','READY',9.15,7.15,8.15
'REG','786','786 Investments Limited ','READY',14.26,12.26,13.26
'REG','TRPOLR','Tri-Star Polyester Ltd(R) ','READY',1,.01,0
'REG','BNL','Bunnys Limited ','READY',47.3,40.7,44
'REG','WAVES','WAVES Singer Pakistan Ltd. ','READY',30.0355,25.8445,27.94
'REG','ALACR4','Askari Life Assurance Company Ltd.(R) ','READY',1.12,.01,.12
'REG','MZNP-ETF','Meezan Pakistan ETF ','READY',11.1478,9.5923,10.37
'REG','NBPG-ETF','NBP Pakistan Growth ETF ','READY',10.965,9.435,10.2
'REG','BIPLS','BIPL Securities Ltd. ','READY',10.89,8.89,9.89
'REG','EFGH','EFG Hermes Pakistan Ltd. ','READY',25.37,21.83,23.6
'REG','PREMA','At-Tahur Ltd. ','READY',21.9515,18.8885,20.42
'REG','HCL','Hallmark Company Limited. ','READY',96.75,83.25,90
'REG','AWWAL','Awwal Modaraba.(XD) ','READY',8.92,6.92,7.92
'REG','FCEL','First Capital Equities Ltd. [ DEFAULTER SEGMENT ]','READY',10.49,8.49,9.49
'REG','FTMM','First Treet Manufacturing Modaraba. ','READY',15.5875,13.4125,14.5
'REG','MSOTPS','Masood Textile Mills Ltd.(PS).(XD) ','READY',7.12,5.12,6.12
'REG','SLL','SME Leasing Ltd. ','READY',3.96,1.96,2.96
'REG','FCEPL','Frieslandcampina Engro Pakistan Ltd. ','READY',75.7983,65.2218,70.51
'REG','FFL','Fauji Foods Limited. ','READY',17.5978,15.1423,16.37
'REG','EPQL','Engro Powergen Qadirpur Ltd. ','READY',21.6075,18.5925,20.1
'REG','ARPL','Archroma Pakistan Limited. ','READY',635.4433,546.7768,591.11
'REG','POML','Punjab Oil Mills Ltd. ','READY',143.9963,123.9038,133.95
'REG','ANSM','Ansari Sugar Mills Ltd. [ DEFAULTER SEGMENT ]','READY',6.81,4.81,5.81
'REG','ASLCPS','Aisha Steel Mills Convertible Cumul ','READY',45.15,38.85,42
'REG','ISL','International Steels Limited. ','READY',78.3568,67.4233,72.89
'REG','PICICCFO','PICIC Cash Fund ','READY',109.048,93.832,101.44
'REG','AGL','Agritech Limited ','READY',5.55,3.55,4.55
'REG','AMTEX','Amtex Limited. [ DEFAULTER SEGMENT ]','READY',1.56,.01,.56
'REG','SMBL','Summit Bank Limited. [ DEFAULTER SEGMENT ]','READY',2.74,.74,1.74
'REG','ASCFO','Askari Sovereign Cash Fund ','READY',109.564,94.276,101.92
'REG','UBLGSFO','UBL Government Securities Fund ','READY',113.5682,97.7214,105.6448
'REG','JVDCPS','Javedan Corporation Ltd-Non Voting. ','READY',9,7,8
'REG','AHCL','Arif Habib Corporation Ltd.(XD) ','READY',43.7633,37.6568,40.71
'REG','FML','Feroze1888 Mills Ltd.(XD) ','READY',112.3375,96.6625,104.5
