MARKET_CODE,SYMBOL_CODE,SYMBOL_NAME,SETTLEMENT_TYPE,ORDER_REJECT_UPPER_PRICE,ORDER_REJECT_LOWER_PRICE,LAST_DAY_CLOSE_PRICE
 
'REG','TSBLR','Trust Securities & Brokerage.(R) ','READY',1,.01,0
'REG','ANTM','AN Textile Mills Ltd. ','READY',14.448,12.432,13.44
'REG','POWERPS','Power cement Ltd. Preference Shares ','READY',12.9,10.9,11.9
'REG','IMAGE','Image Pakistan Limited ','READY',28.1328,24.2073,26.17
'REG','ITTEFAQ','Ittefaq Iron Industries Limited. ','READY',20.0273,17.2328,18.63
'REG','NAFAMMFO','NAFA Money Market ','READY',10.91,8.91,9.91
'REG','TPLT','TPL Trakker Limited. ','READY',17.8665,15.3735,16.62
'REG','ANLNVR','Azgard Nine. (Non-Voting).(R) ','READY',1.01,.01,.01
'REG','ANLR','Azgard Nine Limited.(R) ','READY',1.05,.01,.05
'REG','HASCOLR1','Hascol Petroleum Ltd.(R) ','READY',11.18,9.18,10.18
'REG','TOMCL','The Organic Meat Company Ltd. ','READY',38.1195,32.8005,35.46
'REG','ASTL','Amreli Steels Limited. ','READY',47.558,40.922,44.24
'REG','ORM','Orient Rental Modaraba. ','READY',8.35,6.35,7.35
'REG','CASH','Calcorp Limited ','READY',20.425,17.575,19
'REG','GHGLR2','Ghani Glass Ltd.(R2) ','READY',43.4408,37.3793,40.41
'REG','DNCCR','Dandot Cement Co. Ltd.(R) ','READY',3.83,1.83,2.83
'REG','ALHIMMF','Al Hamra Islamic Mony Market Fund ','READY',106.9733,92.0468,99.51
'REG','PELPS','Pakistan Elektron Ltd.(PS) ','READY',12,10,11
'REG','GOC','GOC (PAK) Limited. ','READY',43.3787,37.3259,40.3523
'REG','IGILR','IGI Life Insurance Ltd.(R) ','READY',2.34,.34,1.34
'REG','MACTER','Macter International Limited. ','READY',169.9575,146.2425,158.1
'REG','PTL','Panther Tyres Limited ','READY',73.4225,63.1775,68.3
'REG','AEL','Arshad Energy Limited. [ DEFAULTER SEGMENT ]','READY',14.5233,12.4968,13.51
'REG','IGIHL','IGI Holdings Limited. ','READY',197.8,170.2,184
'REG','NRSL','Nimir Resins Limited. ','READY',19.4898,16.7703,18.13
'REG','786','786 Investments Limited ','READY',10.5,8.5,9.5
'REG','BNL','Bunnys Limited ','READY',44.1503,37.9898,41.07
'REG','WAVES','WAVES Singer Pakistan Ltd. ','READY',27.1975,23.4025,25.3
'REG','MZNP-ETF','Meezan Pakistan ETF ','READY',11.1693,9.6108,10.39
'REG','NBPG-ETF','NBP Pakistan Growth ETF ','READY',11.653,10.027,10.84
'REG','BIPLS','BIPL Securities Ltd. ','READY',26.8213,23.0788,24.95
'REG','EFGH','EFG Hermes Pakistan Ltd. ','READY',34.3033,29.5168,31.91
'REG','PREMA','At-Tahur Ltd. ','READY',24.596,21.164,22.88
'REG','HCL','Hallmark Company Limited. ','READY',146.501,126.059,136.28
'REG','AWWAL','Awwal Modaraba. ','READY',12,10,11
'REG','FCEL','First Capital Equities Ltd. [ DEFAULTER SEGMENT ]','READY',10.49,8.49,9.49
'REG','FTMM','First Treet Manufacturing Modaraba. ','READY',18.8125,16.1875,17.5
'REG','MSOTPS','Masood Textile Mills Ltd.(PS).(XD) ','READY',7.2533,5.2533,6.2533
'REG','SLL','SME Leasing Ltd. ','READY',5,3,4
'REG','ARPL','Archroma Pakistan Limited. ','READY',608.7188,523.7813,566.25
'REG','POML','Punjab Oil Mills Ltd. ','READY',267.7825,230.4175,249.1
'REG','ANSM','Ansari Sugar Mills Ltd. [ DEFAULTER SEGMENT ]','READY',6.81,4.81,5.81
'REG','ASLCPS','Aisha Steel Mills Convertible Cumul ','READY',48.5363,41.7638,45.15
'REG','ISL','International Steels Limited. ','READY',98.427,84.693,91.56
'REG','PICICCFO','PICIC Cash Fund ','READY',108.9298,93.7303,101.33
'REG','AGL','Agritech Limited ','READY',7.41,5.41,6.41
'REG','AMTEX','Amtex Limited. [ DEFAULTER SEGMENT ]','READY',1.56,.01,.56
'REG','SMBL','Summit Bank Limited. [ DEFAULTER SEGMENT ]','READY',3.52,1.52,2.52
'REG','ASCFO','Askari Sovereign Cash Fund ','READY',110.0048,94.6553,102.33
'REG','UBLGSFO','UBL Government Securities Fund ','READY',113.5682,97.7214,105.6448
'REG','JVDCPS','Javedan Corporation Ltd-Non Voting. ','READY',10,8,9
'REG','AHCL','Arif Habib Corporation Ltd. ','READY',40.6888,35.0113,37.85
'REG','FML','Feroze1888 Mills Ltd. ','READY',106.6078,91.7323,99.17
'REG','AVN','Avanceon Limited. ','READY',98.384,84.656,91.52
'REG','ABLCFO','ABL Cash Fund ','READY',11.2,9.2,10.2
'REG','NBPIMMF','NBP Islamic Money Market Fund ','READY',11.06,9.06,10.06
'REG','UBLMMF','UBL Money Market Fund ','READY',108.3493,93.2308,100.79
'REG','ALAC','Askari Life Assurance Company Ltd. ','READY',7.5,5.5,6.5
'REG','UNITY','Unity Foods Limited. ','READY',46.225,39.775,43
'REG','HMM','Habib Metro Modaraba. ','READY',9.51,7.51,8.51
'REG','PIB01W','PIB01W ','READY',2,.01,1
'REG','PIB02W','PIB02W ','READY',2,.01,1
'REG','PIB01M','PIB01M ','READY',2,.01,1
'REG','PIB02M','PIB02M ','READY',2,.01,1
'REG','PIB03M','PIB03M ','READY',2,.01,1
'REG','PIB04M','PIB04M ','READY',2,.01,1
'REG','PIB06M','PIB06M ','READY',2,.01,1
'REG','PIB09M','PIB09M ','READY',2,.01,1
'REG','PIB01Y','PIB01Y ','READY',2,.01,1
'REG','PIB02Y','PIB02Y ','READY',2,.01,1
'REG','PIB03Y','PIB03Y ','READY',2,.01,1
'REG','PIB04Y','PIB04Y ','READY',2,.01,1
'REG','PIB05Y','PIB05Y ','READY',2,.01,1
'REG','PIB06Y','PIB06Y ','READY',2,.01,1
'REG','PIB07Y','PIB07Y ','READY',2,.01,1
'REG','PIB08Y','PIB08Y ','READY',2,.01,1
'REG','PIB09Y','PIB09Y ','READY',2,.01,1
'REG','PIB10Y','PIB10Y ','READY',2,.01,1
'REG','PIB15Y','PIB15Y ','READY',2,.01,1
'REG','PIB20Y','PIB20Y ','READY',2,.01,1
'REG','PIB30Y','PIB30Y ','READY',2,.01,1
'REG','HTL','Hi-Tech Lubricants Limited. ','READY',72.2185,62.1415,67.18
'REG','ORIXM','Orix Modaraba. ','READY',18.5653,15.9748,17.27
'REG','GSKCH','Glaxo SmithKline Healthcare Pak Ltd. ','READY',258.0108,222.0093,240.01
'REG','MFL','Matco Foods Limited. ','READY',41.5595,35.7605,38.66
'REG','TPLI','TPL Insurance Ltd. ','READY',35.7975,30.8025,33.3
'REG','ICCI','ICC Industries Ltd. [ DEFAULTER SEGMENT ]','READY',2.9,.9,1.9
'REG','EPCLPS','Engro Polymer & Chemical Pref.Shares ','READY',12.17,10.17,11.17
'REG','GVGLR2','Ghani Value Glass Limited.(R2) ','READY',1,.01,0
'REG','SAZEWR','Sazgar Engineering Works Ltd.(R) ','READY',52.073,44.807,48.44
'REG','AICF','Al-Ameen Islamic Cash Fund ','READY',108.274,93.166,100.72
'REG','IML','Imperial Limited [ DEFAULTER SEGMENT ]','READY',28.8315,24.8085,26.82
'REG','FFBLR','Fauji Fertilizer Bin Qasim Ltd.(R) ','READY',9.9,7.9,8.9
'REG','LOADS','Loads Limited. ','READY',23.435,20.165,21.8
'REG','OML','Olympia Mills Limited. ','READY',24.51,21.09,22.8
'REG','TPLP','TPL Properties Limited. ','READY',36.937,31.783,34.36
'REG','AMBLR4','Apna Microfinance Bank Limited.(R4) ','READY',6.01,4.01,5.01
'REG','PIM','Popular Islamic Madaraba ','READY',7,5,6
'REG','UBLP-ETF','UBL Pakistan Enterprise ETF.(XD) ','READY',14.62,12.58,13.6
'REG','NITG-ETF','NIT Pakistan Gateway  ETF.(XD) ','READY',12.7388,10.9613,11.85
'REG','PAKOXY','Pakistan Oxygen Limited. ','READY',167.7108,144.3093,156.01
