MARKET_CODE,SYMBOL_CODE,SYMBOL_NAME,SETTLEMENT_TYPE,ORDER_REJECT_UPPER_PRICE,ORDER_REJECT_LOWER_PRICE,LAST_DAY_CLOSE_PRICE
 
'REG','MEBL','Meezan Bank Limited. ','READY',67.2,60.8,64
'REG','FDMF','First Dawood Mutual Fund. ','READY',8,6,7
'REG','ATMMFO','Atlas Money Market Fund ','READY',539.3523,487.9855,513.6689
'REG','SHEL','Shell Pakistan Ltd. ','READY',322.1085,291.4315,306.77
'REG','SCBPL','Standard Chartered Bank (Pak) Ltd. ','READY',24.15,21.85,23
'REG','FCSC','First Capital Sec.Corp. Ltd. ','READY',3.01,1.01,2.01
'REG','JSIL','JS Investments Limited. ','READY',10.11,8.11,9.11
'REG','NICL','Nimir Industrial Chemical Ltd. ','READY',48.237,43.643,45.94
'REG','CHBL','Chenab Limited ','READY',3.8,1.8,2.8
'REG','COLG','Colgate Palmolive (Pak) Ltd.(XD) ','READY',2606.1,2357.9,2482
'REG','MQTM','Maqbool Textile Mills Ltd. ','READY',29.337,26.543,27.94
'REG','ZTL','Zephyr Textile Limited. ','READY',13.88,11.88,12.88
'REG','HMIM','Haji Mohammed Ismail Mills Lim ','READY',9.75,7.75,8.75
'REG','CECL','The Climax Engineering Co. Ltd. ','READY',42,38,40
'REG','INMF','Investec Mutual Fund ','READY',1.17,.01,.17
'REG','BAFL','Bank Alfalah Ltd. ','READY',40.1625,36.3375,38.25
'REG','IBLHL','IBL HealthCare Limited. ','READY',92.148,83.372,87.76
'REG','DOL','Descon Oxychem Ltd.. ','READY',13.71,11.71,12.71
'REG','NAFAGSLFO','NAFA Government Securities Liquid Fund ','READY',11.3921,9.3921,10.3921
'REG','ADMM','Artistic Denim Mills Limited. ','READY',76.8075,69.4925,73.15
'REG','SPEL','Synthetic Products Enterprises Ltd. ','READY',52.9725,47.9275,50.45
'REG','EPCL','Engro Polymer & Chemicals Ltd. ','READY',32.1405,29.0795,30.61
'REG','FCIBL','First Credit & Investment Bank Ltd. ','READY',6,4,5
'REG','BMAECFO','BMA Empress Cash Fund. ','READY',11.3357,9.3357,10.3357
'REG','AWTX','Allawasaya Tex. & Finishing Mills. ','READY',378,342,360
'REG','NCPL','Nishat Chunian Power Ltd. ','READY',30.24,27.36,28.8
'REG','JVDCR1','Javedan Corporation Ltd.(R) ','READY',1.84,.01,.84
'REG','TBIL00610090','TBILL00610090 ','READY',2,.01,1
'REG','TBIL00910120','TBILL00910120 ','READY',2,.01,1
'REG','TBIL01210180','TBILL01210180 ','READY',2,.01,1
'REG','TBIL01810270','TBILL01810270 ','READY',2,.01,1
'REG','TBIL02710365','TBILL02710365 ','READY',2,.01,1
'REG','AKZO','Akzo Nobel Pakistan Limited. ','READY',220.7625,199.7375,210.25
'REG','PICICCFO','PICIC Cash Fund ','READY',108.0464,97.7562,102.9013
'REG','TBIL00080015','TBILL00080015 ','READY',2,.01,1
'REG','TBIL00160030','TBILL00160030 ','READY',2,.01,1
'REG','TBIL00310060','TBILL00310060 ','READY',2,.01,1
'REG','TREET','Treet Corporation Ltd. ','READY',36.9705,33.4495,35.21
'REG','EFGH','EFG Hermes Pakistan Ltd. ','READY',74.9595,67.8205,71.39
'REG','SMBL','Summit Bank Limited. ','READY',3.22,1.22,2.22
'REG','DEL','Dawood Equities Ltd. ','READY',5,3,4
'REG','ANLNV','Azgard Nine. (Non-Voting) ','READY',8,6,7
'REG','AMBL','Apna Microfinance Bank Limited. ','READY',6.5,4.5,5.5
'REG','JSGCL','JS Global Capital Limited. ','READY',41.2125,37.2875,39.25
'REG','TCLTC','Treet Corporation Ltd.(PTCs)(XD) ','READY',17,15,16
'REG','NETSOL','NetSol Technologies Ltd. ','READY',67.809,61.351,64.58
'REG','WTL','Worldcall Telecom Ltd. ','READY',4.03,2.03,3.03
'REG','DSIL','D. S. Industries Ltd. ','READY',3.62,1.62,2.62
'REG','STPL','Siddiqsons Tin Plate Ltd. ','READY',28.2765,25.5835,26.93
'REG','BOK','The Bank of Khyber. ','READY',13.6,11.6,12.6
'REG','APL','Attock Petroleum Limited. ','READY',551.208,498.712,524.96
'REG','BIPL','Bankislami Pakistan Ltd. ','READY',9.5,7.5,8.5
'REG','PIL','PICIC Insurance Ltd.(XR) ','READY',4.05,2.05,3.05
'REG','PSMC','Pak Suzuki Motors Co Ltd. ','READY',494.97,447.83,471.4
'REG','CHCC','Cherat Cement Co. Ltd. ','READY',97.3875,88.1125,92.75
'REG','BIFO','Bifo Industries Ltd. ','READY',226.8,205.2,216
'REG','JOPP','Johnson & Philips (Pak) Ltd. ','READY',21.714,19.646,20.68
'REG','HUMNL','Hum Network Limited. ','READY',10,8,9
'REG','BTL','Bleesed Textile Ltd. ','READY',268.527,242.953,255.74
'REG','SSGC','Sui Southern Gas Co Ltd. ','READY',28.3395,25.6405,26.99
'REG','SAZEW','Sazgar Engineering Works Ltd. ','READY',188.16,170.24,179.2
'REG','MTIL','Mian Textile Industries Ltd. ','READY',4.6,2.6,3.6
'REG','PRET','Premium Textile Mills Ltd. ','READY',146.727,132.753,139.74
'REG','NMFL','Nirala MSR Foods Limited ','READY',13.76,11.76,12.76
'REG','FABL','Faysal Bank Limited. ','READY',21.4725,19.4275,20.45
'REG','MLCF','Maple Leaf Cement Factory Ltd. ','READY',70.098,63.422,66.76
'REG','JDWS','J. D. W. Sugar Mills Ltd. ','READY',388.5,351.5,370
'REG','ILTM','Island Textile Mills Ltd. ','READY',917.826,830.414,874.12
'REG','HUSI','Husein Industries ','READY',8.4,6.4,7.4
'REG','KAPCO','Kot Addu Power Company. ','READY',54.432,49.248,51.84
'REG','SINDM','Sindh Modaraba. ','READY',6.3,4.3,5.3
'REG','DFSM','Dewan Farooque Spinning Mills Ltd. ','READY',4.22,2.22,3.22
'REG','UBL','United Bank Ltd. ','READY',175.602,158.878,167.24
'REG','ISHT','Ishtiaq Textile Mills Ltd. ','READY',10.49,8.49,9.49
'REG','JPGL','Japan Power Generation Ltd. ','READY',2.78,.78,1.78
'REG','SBL','Samba Bank Limited. ','READY',7.22,5.22,6.22
'REG','SLCPA','Security Leasing Corp (Pref) 9.1% ','READY',8,6,7
'REG','PICT','Pakistan Int.Container Terminal. ','READY',336,304,320
'REG','SILK','Silk Bank Limited. ','READY',2.32,.32,1.32
'REG','GATM','Gul Ahmed Textile Mills Ltd. ','READY',35.4375,32.0625,33.75
'REG','SCL','Shield Corporation Ltd. ','READY',649.95,588.05,619
'REG','NINA','M/S Nina Industries Ltd. ','READY',2.01,.01,1.01
'REG','FNEL','First National Equities Limited. ','READY',5.78,3.78,4.78
'REG','JSCL','Jahangir Siddiqui & Company Ltd. ','READY',18.23,16.23,17.23
'REG','AABS','Al-Abbas Sugar Mills Ltd. ','READY',139.7025,126.3975,133.05
'REG','SHCI','Shaffi Chemical Ind. Ltd. ','READY',7.49,5.49,6.49
'REG','SNAI','Sana Industries Ltd. ','READY',39.9,36.1,38
'REG','GATI','Gatron (Industries) Ltd. ','READY',117.7575,106.5425,112.15
'REG','DCL','Dewan Cement Limited. ','READY',13.47,11.47,12.47
'REG','ARM','Allied Rental Modaraba.(XR) ','READY',22.407,20.273,21.34
'REG','FNBM','First National Bank Modaraba. ','READY',3.66,1.66,2.66
'REG','AHL','Arif Habib Limited. ','READY',39.7215,35.9385,37.83
'REG','EXIDE','Exide Pakistan Ltd. ','READY',450.3135,407.4265,428.87
'REG','BELA','Bela Automotives Ltd. ','READY',2.3,.3,1.3
'REG','HIRAT','Hira Textile Mills Ltd. ','READY',9.84,7.84,8.84
'REG','PACE','Pace (Pakistan) Ltd. ','READY',5.51,3.51,4.51
'REG','DIIL','Dimond Industries Ltd. ','READY',25.872,23.408,24.64
'REG','JSBL','JS Bank Limited. ','READY',8,6,7
'REG','LUCK','Lucky Cement Limited. ','READY',492.6285,445.7115,469.17
'REG','FFLNV','Fauji Foods Non Voting. ','READY',14.26,12.26,13.26
'REG','BNWM','Bannu Woollen Mills Limited.(XD) ','READY',53.235,48.165,50.7
'REG','TELE','Telecard Ltd. ','READY',3.29,1.29,2.29
'REG','NPL','Nishat Power Limited. ','READY',31.9725,28.9275,30.45
'REG','ISL','International Steels Limited. ','READY',104.8425,94.8575,99.85
'REG','MDTL','Media Times Limited. ','READY',2.95,.95,1.95
'REG','FPRM','First Paramount Mod. ','READY',8.5,6.5,7.5
'REG','SEPL','Security Papers Ltd. ','READY',125.118,113.202,119.16
'REG','AGL','Agritech Limited ','READY',6.02,4.02,5.02
'REG','AMTEX','Amtex Limited. ','READY',2.67,.67,1.67
'REG','ISIL','Ismail Industries Ltd. ','READY',398.9895,360.9905,379.99
'REG','LOTCHEM','Lotte Chemical Pakistan Ltd. ','READY',7.5,5.5,6.5
'REG','FPJM','First Punjab Mod.(XD) ','READY',5.96,3.96,4.96
'REG','POL','Pakistan Oilfields Limited. ','READY',652.3125,590.1875,621.25
